,id,title,summary,language,is_paid,price,learners_count,rating,reviews_count,url,skills,course_revenue,rating_sum
253,276000,Основы Java программирования,"Освойте Java с нуля или улучшите существующие знания. Вы начнёте писать код уже с первого урока, изучая материал через короткие и понятные примеры без перегрузки теорией. Курс проведёт вас от основ до объектно-ориентированного программирования, научит создавать программы, разбирать задачи и понимать, как работает код. В конце каждого урока — практика. Подходит новичкам и IT-специалистам, осваивающим Java.",ru,1,1320.0,4,5.0,1,https://stepik.org/course/276000,{'Java'},5280.0,5.0
254,275421,Java-тренажер: Exceptions ,"Краткий практикум по исключениям в Java: от основ иерархии Throwable до создания собственных checked/unchecked исключений. 
Разбираются лучшие практики обработки ошибок, антипаттерны и подходы к написанию диагностируемого, устойчивого кода. 
Курс построен на реальных примерах и закрывает ключевые пробелы в понимании механизма исключений.",ru,1,100.0,0,,0,https://stepik.org/course/275421,{'Java'},0.0,0.0
255,275402,JAVA ROADMAP | С Нуля до Middle 2026,"Структурированный roadmap по Java-разработке с нуля до уровня Middle. Без воды, без скачков по темам — только последовательное изучение того, что реально нужно в коммерческой разработке. Core Java, Spring Boot, базы данных, микросервисы, Docker, CI/CD. Всё, чтобы вы могли не просто писать код, а создавать системы, которые не падают под нагрузкой.",ru,0,0.0,499,5.0,1,https://stepik.org/course/275402,{'Java'},0.0,5.0
256,274740,Асинхронный JavaScript: работа с API на практике,"Освойте Асинхронность в JavaScript и научись уверенно работать с API: Promises, async/await, тестирование через Postman и Swagger, обработка ошибок и построение API-слоя.",ru,1,800.0,8,5.0,3,https://stepik.org/course/274740,"{'OpenAPI / Swagger', 'Java'}",6400.0,15.0
257,274681,Программирование на языке Java для обучающихся 10-11 классов,"Курс «Программирование на Java» для 10-11 классов — это пошаговое введение в один из самых популярных языков программирования. Курс начинается с основ синтаксиса и заканчивается созданием полноценных приложений с графическим интерфейсом и базой данных. Ученики научатся писать чистый код, работать с данными, разрабатывать desktop-приложения и понимать принципы объектно-ориентированного программирования на практике.",ru,0,0.0,7,,0,https://stepik.org/course/274681,{'Java'},0.0,0.0
258,274280,Java Stream API,"Основы Java Stream API. Краткий курс для Java-разработчиков: как строить конвейеры обработки данных — от filter/map/collect и reduce до Optional, примитивных и параллельных стримов без типичных ошибок.",ru,1,990.0,17,5.0,2,https://stepik.org/course/274280,{'Java'},16830.0,10.0
259,272271,Java. Курс TelegramBots + Spring Boot,"Практика. Открытая часть: TelegramBots + Spring Boot
Мы создадим с нуля телеграм-бот, который сохраняет состояние и работает с форматированными сообщениями. Интергирован с Spring Boot.",ru,0,0.0,39,,0,https://stepik.org/course/272271,{'Java'},0.0,0.0
260,272213,Next.js I: JavaScript 2026,"Освойте современный Next как понятный инструмент. Курс объясняет App Router так, чтобы без копипастов из документации понять логику роутинга, данных и рендеринга. Соберём проект по последним стандартам.",ru,1,1490.0,53,5.0,1,https://stepik.org/course/272213,{'Java'},78970.0,5.0
261,271057,JavaScript с нуля до уверенного разработчика,"Данный пакет курсов — это последовательная образовательная траектория по изучению JavaScript с нуля до уверенного уровня. Вы получите прочный фундамент языка: теорию, практику, тренажёры и тесты, необходимые для понимания JavaScript, решения реальных задач и подготовки к техническим собеседованиям. Пакет формирует системные знания, которые станут надёжной основой для дальнейшего изучения JavaScript и его экосистемы.",ru,1,5999.0,26,,0,https://stepik.org/course/271057,{'Java'},155974.0,0.0
262,270475,Java: вопросы для собеседований — обёртки и примитивы,"Этот курс посвящён одной часто проверяемых тем на технических собеседованиях по Java — различиям между примитивными типами и их классами-обёртками, а также тонкостям автоупаковки, распаковки, кэширования, сравнения и неизменяемости.",ru,0,0.0,6,,0,https://stepik.org/course/270475,{'Java'},0.0,0.0
263,270064,Основы разработки игр на Java,"Создайте свою первую игру на Java с нуля!
От установки окружения — до полноценной аркады с физикой и звуком. Практические уроки: рисуйте объекты, оживляйте анимацию, добавляйте управление с клавиатуры, обрабатывайте столкновения и реализуйте игровую логику. Никакой скучной теории — только код, который сразу превращается в видимый результат.",ru,1,700.0,9,5.0,1,https://stepik.org/course/270064,{'Java'},6300.0,5.0
264,269671,Практический Тренажер по работе с чужим кодом в JavaScript,"Практический курс по анализу чужого JavaScript-кода. Без текстовых условий и подсказок: только код, входные данные и ожидаемый результат. Вы научитесь понимать логику программ, находить ошибки и исправлять код в условиях, максимально приближённых к реальной работе и техническим собеседованиям.",ru,0,0.0,775,5.0,5,https://stepik.org/course/269671,{'Java'},0.0,25.0
265,269120,Java и многопоточность: Квест-курс для продвинутых,"Добро пожаловать в курс «Java Multithreading: Продвинутый уровень»! Этот курс — настоящий квест, где вы будете не просто изучать теорию, а проходить реальные вызовы, решая проблемы многопоточности в Java на каждом шаге. Подготовьтесь к увлекательному путешествию по миру потоков, синхронизации и оптимизации, где каждое задание приближает вас к статусу эксперта!",ru,0,0.0,21,5.0,3,https://stepik.org/course/269120,{'Java'},0.0,15.0
266,269119,Middle JavaScript Developer: Курс-квест,"Практико-ориентированный курс по JavaScript, построенный в формате квестов. Вы будете не просто изучать теорию, а проходить задания, приближенные к реальной разработке: от фронтенда до взаимодействия с API. Отличный выбор для тех, кто хочет перейти на уровень Middle и собрать сильное портфолио.",ru,0,0.0,22,5.0,2,https://stepik.org/course/269119,{'Java'},0.0,10.0
267,268686,java,,ru,0,0.0,0,,0,https://stepik.org/course/268686,{'Java'},0.0,0.0
268,267889,Программирование на Java для начинающих,"💻 Этот курс — ваш полный путь в мир Java. Мы начнем с установки программ и написания первой строки кода, а закончим созданием итогового консольного приложения, используя все основы языка: синтаксис, ООП, работу с файлами и коллекциями.

Идеально для старшеклассников, студентов и тех, кто хочет освоить первый язык программирования системно и на практике.",ru,1,2499.0,27,5.0,1,https://stepik.org/course/267889,{'Java'},67473.0,5.0
269,267395,"""Крестики-Нолики"" на HTML, CSS и JavaScript"," Ваш первый проект, который работает: от пустой страницы до красивой игры с анимациями. Здесь вы напишите логику, сделаете дизайн, поймёте, как связаны HTML, CSS и JavaScript в реальном проекте.

 Идеально для новичков и тех, кто хочет пополнить портфолио. Создайте игру за 1-2 дня, которую можно показать друзьям или добавить в резюме.",ru,1,100.0,8,,0,https://stepik.org/course/267395,{'Java'},800.0,0.0
270,266737,Программа: Web-разработка на Java [ Spring + Git + SQL ],"Java, Git, SQL — ключевые технологии backend-разработки. Освойте создание веб-сервисов на Spring Boot, работу с базами данных и контроль версий.",ru,1,6950.0,43,5.0,2,https://stepik.org/course/266737,"{'SQL', 'Java'}",298850.0,10.0
271,265922,Задачник: методы массивов в JavaScript (для начинающих),"Этот задачник — практическая тренировка по методам массивов в JavaScript.
Вместо длинной теории Вы сразу переходите к выполнению небольших, понятных задач, каждая из которых закрепляет конкретный метод: от базовых операций до поиска, фильтрации, преобразования и сортировки данных.

Подходит для новичков и уверенных начинающих, которые хотят научиться работать с массивами быстро, глубоко и на реальных практических примерах.",ru,1,300.0,57,5.0,3,https://stepik.org/course/265922,{'Java'},17100.0,15.0
272,265707,Задачник: объекты в JavaScript (для начинающих),"Научитесь уверенно работать с объектами в JavaScript на практике.
Задачник содержит десятки тщательно отобранных упражнений, которые помогут Вам овладеть ключевыми приёмами работы с объектами: создание, изменение, перебор, поиск, фильтрация и трансформация данных.",ru,1,300.0,142,5.0,3,https://stepik.org/course/265707,{'Java'},42600.0,15.0
273,265621,Классический JavaScript: теория → практика,"JavaScript: перестань бояться, начни программировать — Полный путь от новичка до уверенного разработчика. Курс проведёт вас от самых азов до продвинутых тем!",ru,0,0.0,71,,0,https://stepik.org/course/265621,{'Java'},0.0,0.0
274,264605,Фреймворки для тестирования на JavaScript,"🌷 ПРОМОКОД на 750 р  – ""ВЕСНА"" до 1 апреля 2026 г.🌷 JavaScript – самый популярный язык в веб-разработке на сегодня.  На его базе построены много топ фреймворков, которые широко используются тестировщиками для автоматизации тестирования веб-сайтов и приложений.",ru,1,1500.0,12,3.0,2,https://stepik.org/course/264605,{'Java'},18000.0,6.0
275,262997,Поколение Java,"Этот курс создан для тех, кто хочет уверенно войти в мир программирования и начать карьеру разработчика с одного из самых востребованных языков — Java. Мы шаг за шагом разберём базовые концепции программирования, научимся читать и писать код, понимать логику работы программ и избегать типичных ошибок новичков. В процессе обучения вы освоите синтаксис Java, работу с переменными, условиями, циклами, методами и объектно-ориентированным подходом. Курс построен на практике: вы будете писать собственные программы",ru,0,0.0,14,1.0,1,https://stepik.org/course/262997,{'Java'},0.0,1.0
276,262799,Автоматизация тестирования UI + API с Playwright и Java. Базовый,"Освойте автоматизацию тестирования UI + API на Java с Playwright. От основ до создания полноценного фреймворка с JUnit, Allure и CI/CD. Научитесь тестировать реальные UI и API. Строить эффективные автотесты. Обучение ориентированно на практическое применение знаний и навыков.",ru,1,3500.0,2,,0,https://stepik.org/course/262799,{'Java'},7000.0,0.0
277,262796,QA Automation Engineer: UI+API+BDD с Playwright на Java. Базовый,Освойте автоматизацию тестирования UI + API на Java с Playwright. Научитесь создавать тестовые фреймворки с Cucumber BDD. Научитесь тестировать реальные UI и API. Строить эффективные автотесты. Обучение ориентированно на практическое применение знаний и навыков.,ru,1,5000.0,7,,0,https://stepik.org/course/262796,{'Java'},35000.0,0.0
278,262599,Переменные и типы данных в JavaScript,"Курс знакомит с основами JavaScript: объявление переменных (let, const, var), типами данных (числа, строки, логические), областями видимости и правилами именования. Научитесь правильно хранить и изменять данные в программах.",ru,0,0.0,4,3.0,1,https://stepik.org/course/262599,{'Java'},0.0,3.0
279,261140,Java Core,Основы программирования на языке Java. Практические задачи. Курс в разработке - будут добавляться новые модули и уроки.,ru,0,0.0,61,,0,https://stepik.org/course/261140,{'Java'},0.0,0.0
280,260155,Чистый JavaScript: ошибки функций и их исправление на практике,"Практический курс по JavaScript. На примерах учимся находить ошибки в функциях, проводить рефакторинг и превращать сложный код в чистый, понятный и поддерживаемый. Курс подходит для начинающих разработчиков и для тех, кто уже имеет некоторый практический опыт в JavaScript.",ru,1,800.0,3,5.0,1,https://stepik.org/course/260155,{'Java'},2400.0,5.0
281,259683,Тестирование ПО: Автоматизация и Программирование. Java.Selenium,"🎉💸 СКИДКА10 - введите при покупке и получи скидку 🎉💸
ДОМАШНИЕ ЗАДАНИЯ ПРОВЕРЯЮТСЯ ЛИЧНО АВТОРОМ + задачи на программирования! Данный курс подходит для тех, кто желает изучить программирование на Java, а так же освоить востребованную и высокооплачиваемую профессию Тестировщика - автоматизатора, используя популярный инструмент для тестирования Selenium! Так же он подойдет для тех кто уже работает тестировщиком или в сфере IT и планирует сменить направление.",ru,1,3299.0,3024,5.0,3,https://stepik.org/course/259683,{'Java'},9976176.0,15.0
282,259539,"Веб-иштеп чыгуу жана үйрөнүү (HTML, CSS жана JavaScript)..","Бул курс веб-иштеп чыгуунун негиздерин үйрөнүүнү каалаган башталгычтар үчүн түзүлгөн. Анын ичинде сиз HTML, CSS жана JavaScript тилдерин терең түшүнүп, өз алдынча жөнөкөй, бирок заманбап веб-сайттарды түзө аласыз. Ар бир сабакта түшүнүктөр мисалдар менен түшүндүрүлөт, андан соң аларды практикада колдонуу мүмкүнчүлүгү берилет. Курстун соңунда сиз интернет баракчаларды түзүп, жасалгалап жана интерактивдүү элементтерди кошууну үйрөнөсүз.",ru,0,0.0,2,,0,https://stepik.org/course/259539,{'Java'},0.0,0.0
283,258552,Автоматизация тестирования API с Playwright на Java. Базовый,"Освойте автоматизацию тестирования API на Java с Playwright. От основ REST до создания полноценного фреймворка с JUnit, Allure и CI/CD. Научитесь тестировать реальные API, и строить эффективные автотесты. Обучение ориентированно на практическое применение знаний и навыков.",ru,1,2490.0,12,5.0,2,https://stepik.org/course/258552,"{'REST', 'Java'}",29880.0,10.0
284,258529,Автоматизация тестирования UI с Playwright на Java. Базовый,"Погрузитесь в автоматизацию тестирования на Java с мощной библиотекой Playwright. Освойте создание фреймворка, паттерны проектирования, интеграцию с Allure, JUnit и CI/CD. Обучение ориентировано на практическое применение знаний и навыков. Курс для QA Automation Engineer. Сертификат!",ru,1,2490.0,18,5.0,2,https://stepik.org/course/258529,{'Java'},44820.0,10.0
285,257389,JavaScript,"Полный курс по JavaScript: от основ синтаксиса и переменных до работы с функциями, объектами, массивами, DOM и JWT. Вы научитесь писать интерактивные веб-приложения и понимать, как работает современный фронтенд.",ru,1,299.0,3,,0,https://stepik.org/course/257389,{'Java'},897.0,0.0
286,255416,"HTML, CSS, JavaScript: старт в веб-разработку ","Этот курс даст полное и структурированное понимание HTML, CSS и JS  позволяя создавать современные, красивые и адаптивные веб-сайты.
Превратите свои идеи в рабочие и красивые сайты. ",ru,0,0.0,2,,0,https://stepik.org/course/255416,{'Java'},0.0,0.0
287,255410,Java и многопоточность: Квест-курс для продвинутых,"Добро пожаловать в курс «Java Multithreading: Продвинутый уровень»! Этот курс — настоящий квест, где вы будете не просто изучать теорию, а проходить реальные вызовы, решая проблемы многопоточности в Java на каждом шаге. Подготовьтесь к увлекательному путешествию по миру потоков, синхронизации и оптимизации, где каждое задание приближает вас к статусу эксперта!",ru,1,1000.0,3,5.0,1,https://stepik.org/course/255410,{'Java'},3000.0,5.0
288,255392,"Frontend-разработка: основы HTML, CSS и JavaScript","Данный курс предназначен для начинающих и направлен на формирование базовых знаний и практических навыков в области клиентской веб-разработки. В ходе обучения слушатели познакомятся с принципами работы веб-технологий и научатся создавать собственные веб-страницы с нуля.
Программа курса охватывает три ключевые технологии frontend-разработки: HTML, CSS и JavaScript.",ru,0,0.0,3,5.0,1,https://stepik.org/course/255392,{'Java'},0.0,5.0
289,254933,Готовая профессия Java-разработчик. От обучения к работе.,"Курс «Готовая профессия Java-разработчик» собрал всё самое важное, чтобы вы не теряли время на лишнюю теорию и сразу шли к практике:

- Введение в профессию Java-разработчика

- Экосистема Java (JDK, JVM, JRE)

- Основы программирования и объектно-ориентированное мышление

- Переменные, типы данных, управляющие конструкции

- Работа с базами данных и SQL

- Популярные фреймворки (Spring, Hibernate)

- Создание первых приложений и отладка кода

- Настройка окружения, тестирование и многое другое.",ru,0,0.0,116,4.894736842105263,19,https://stepik.org/course/254933,"{'SQL', 'Java'}",0.0,93.0
290,254709,JavaScript для начинающих,"Сжатый курс, который рассказывает про основы JavaScript. 
Пройдя курс, вы сможете принимать и выводить информацию, работать с циклами, условиями и создавать свои функции.
=======
В курсе нет сложных слов и долгих практик, поймет любой, даже ребенок.
",ru,0,0.0,76,5.0,4,https://stepik.org/course/254709,{'Java'},0.0,20.0
291,254281,Программа: Java-разработчик [ Java + ООП + SQL + Linux + Git ],"Программируете на Java или интересуетесь этим языком? В данной учебной программе Вы не только с нуля изучите сам язык Java, но и научитесь работать с данными (SQL), управлять сервером (Linux), контролировать версии кода (Git).",ru,1,8290.0,105,5.0,2,https://stepik.org/course/254281,"{'SQL', 'Java'}",870450.0,10.0
292,254261,"Java Часть 3 (Наследование, Полиморфизм и Enum)","🚀 Продвиньтесь в изучении Java! Научитесь использовать наследование, полиморфизм, интерфейсы и enum для создания гибкого и масштабируемого кода. Идеально для тех, кто уже освоил основы и хочет прокачать навыки объектно-ориентированного программирования. 💡",ru,1,1150.0,132,5.0,4,https://stepik.org/course/254261,{'Java'},151800.0,20.0
293,253935,Middle JavaScript Developer: Курс-квест,"Практико-ориентированный курс по JavaScript, построенный в формате квестов. Вы будете не просто изучать теорию, а проходить задания, приближенные к реальной разработке: от фронтенда до взаимодействия с API. Отличный выбор для тех, кто хочет перейти на уровень Middle и собрать сильное портфолио.",ru,1,1000.0,5,,0,https://stepik.org/course/253935,{'Java'},5000.0,0.0
294,253160,Программа: Frontend-разработка [ JavaScript + Git + GitHub ],"Ваш старт во фронтэнд разработке. Освойте JavaScript с нуля до продвинутого уровня, работу с Git и станьте востребованным специалистом. Курс подходит для начинающих разработчиков и верстальщиков. Научитесь создавать интерактивные сайты, работать с API и управлять проектами в GitHub.",ru,1,4900.0,157,5.0,3,https://stepik.org/course/253160,"{'GitHub', 'Java'}",769300.0,15.0
295,252709,Java для начинающих: Путь к автоматизации тестирования,"Изучите основы Java с нуля! В этом курсе вы научитесь работать с переменными, типами данных, операторами и циклами, а также освоите основные принципы объектно-ориентированного программирования. Курс подготовит вас к переходу в мир автоматизации API и тестирования с использованием Java.",ru,0,0.0,31,,0,https://stepik.org/course/252709,{'Java'},0.0,0.0
296,252695,Java IT-куб,,ru,0,0.0,111,5.0,1,https://stepik.org/course/252695,{'Java'},0.0,5.0
297,252586,Java: подготовка к собеседованию (тесты и задачи),"Подготовка к собеседованию по Java. Курс основан на подготовке к экзамену Oracle Java Foundations (1Z0-811): разберёте основы Java, от операторов и типов данных до управления потоком, исключений и коллекций.",ru,1,399.0,20,5.0,2,https://stepik.org/course/252586,"{'SQL', 'Oracle', 'Java'}",7980.0,10.0
298,252514,Тест IT-компетенций (уровень Middle): Java Core вплоть до JDK22,Набор из 30 тестовых задач по Java Core для Middle-разработчиков; примерно на уровне экзамена Oracle Certified Professional (OCP) 1Z0-830 по SE21. Удобен для проверки соответствия требованиям Минцифры. Сопровождается видеоразбором ответов.,ru,0,0.0,57,,0,https://stepik.org/course/252514,"{'SQL', 'Oracle', 'Java'}",0.0,0.0
299,252223,Java Language Deep Dive — Язык и его эволюция,"Добро пожаловать!
Этот курс — ваш первый шаг в освоении одного из самых востребованных языков программирования в мире — Java. Мы не просто расскажем вам «как писать код». Мы поможем вам думать как программист.

Этот курс предназначен не для абсолютных новичков, а для тех, кто уже имеет базовый опыт работы с Java. Мы не будем с нуля учить, как писать ""Hello, World!"", но сделаем акцент на деталях, которые часто упускают на практике.",ru,1,2000.0,1,,0,https://stepik.org/course/252223,{'Java'},2000.0,0.0
300,252144,"Javascript. Часть 5 (Методы массивов, работа с данными)","🎯 Прокачай работу с данными в JS: map/filter/reduce, flatMap, сортировки, группировки и агрегаты — всё на живых примерах без «воды». Освой понятные паттерны и преврати массивы в чистый, быстрый код с практикой и мини-кейсами — от первых шагов до продакшена. 🚀",ru,1,900.0,139,,0,https://stepik.org/course/252144,{'Java'},125100.0,0.0
301,251927,"Основы веб-разработки (HTML, CSS, JavaScript)","Изучите основы веб‑разработки с нуля: создавайте красивые адаптивные сайты, реализуйте интерактивность на JavaScript и публикуйте проекты в сети. Практический курс с пошаговыми уроками, примерами кода и итоговым портфолио — идеальный старт для будущего фронтенд‑разработчика.",ru,1,450.0,6,,0,https://stepik.org/course/251927,{'Java'},2700.0,0.0
302,251870,Программирование на Java,"Полный вводный курс по программированию на Java — от установки среды до создания реальных приложений. Поймёте синтаксис языка, принципы ООП, работу с коллекциями, обработку исключений и ввод/вывод. Множество практических примеров, тестовых заданий и мини‑проектов, чтобы уверенно сделать первые шаги в IT.",ru,1,450.0,7,,0,https://stepik.org/course/251870,{'Java'},3150.0,0.0
303,251418,JavaScript,"Данное тестирование направлено на проверку знаний и навыков работы с языком программирования JavaScript. Оно включает вопросы теоретического и практического характера, позволяющие оценить понимание основ синтаксиса, работы с переменными и прочего.",ru,0,0.0,53,,0,https://stepik.org/course/251418,{'Java'},0.0,0.0
304,251297,Базовая Java: С нуля до уверенного Junior-разработчика,"Курс обеспечит подготовку Java-разработчика с нуля до уверенного владения приемами объектно-ориентированного программирования. Объем и тематика как минимум соответствуют – а по многим аспектам и превышают! – семестровые вузовские программы аналогичного содержания. Инструктор с более чем 20-летним стажем преподавания; доходчивые объяснения, внятные примеры и демки, упор на кодинг.",ru,1,2300.0,20,,0,https://stepik.org/course/251297,{'Java'},46000.0,0.0
305,250497,Практикум по JavaScript,"Интерактивный тренажёр по JavaScript для продолжающих: практические задачи по ядру языка, структурам данных и управлению асинхронностью. Каждое задание — краткая теория, пример, шаблон кода и автопроверка.",ru,1,1290.0,5,,0,https://stepik.org/course/250497,{'Java'},6450.0,0.0
306,249740,"Как сделать сайт на HTML, CSS, JavaScript, PHP и SQL",В этом курсе вы узнаете как создать сайт и как подключить базу данных к сайту.,ru,0,0.0,174,4.0,2,https://stepik.org/course/249740,{'Java'},0.0,8.0
307,249700,Основы JavaScript на примере реальных проектов,"Учим основы по бесплатному учебнику Ильи Кантора https://learn.javascript.ru/ , затем в моём курсе смотрим каждую тему на примере кода моих реальных проектов. По окончании, переходите к прохождению моего бесплатного куса по фулстек-разработке веб-сервиса на TypeScript, Reaсt, Node.js, чтобы стать реальным программистом",ru,1,1000.0,155,4.75,4,https://stepik.org/course/249700,{'Java'},155000.0,19.0
308,249000,Основы JavaScript: для новичков,"Курс «Основы JavaScript» предлагает последовательное знакомство с базовыми концепциями языка программирования JavaScript. В рамках курса рассматриваются основы синтаксиса, переменные, условия, циклы, функции, массивы и объекты.",ru,1,800.0,6,,0,https://stepik.org/course/249000,{'Java'},4800.0,0.0
309,248324,Краткая библия Java Script разработчика,"После множества проведенных собеседований. После сотен объяснений, ревью кода и работы с малокфалифицированными разработчиками на фрилансе. Я понял что ошибки и проблемы одни и те же по кругу. В модулях курса я постарался максимально подробно и доступно расписать (с примерами) как делать хорошо, а как плохо, и что надо знать чтобы все таки стать этим middle frontend developer в полной мере.",ru,1,990.0,0,,0,https://stepik.org/course/248324,{'Java'},0.0,0.0
310,247700,Автотестирование на JavaScript (Cypress),Освой автоматизированное тестирование с Cypress и JavaScript без скучных лекций. Меньше теории — больше кода и практики!,ru,1,1250.0,65,5.0,4,https://stepik.org/course/247700,{'Java'},81250.0,20.0
311,247607,Java OOP: полный курс,"Изучите основы и продвинутые концепции объектно-ориентированного программирования на Java. Курс охватывает ключевые темы, такие как наследование, инкапсуляция, полиморфизм и абстракция, а также практические примеры и задачи. Проходите курс в удобном для себя темпе и закрепляйте знания на практике.",ru,0,0.0,167,5.0,1,https://stepik.org/course/247607,{'Java'},0.0,5.0
312,247486,Твой JavaScript PRO,"Вторая часть нашего уникального курса по JavaScript! Этот курс — твой ключ к мастерству в одном из самых востребованных языков программирования. Глубокое понимание всех аспектов JavaScript, без лишней воды и сложных терминов - это то что нужно. Задачи, тесты, простые и увлекательные объяснения помогут в эффективном  и интересном обучении.
Присоединяйся к сообществу JS-разработчиков и открой для себя мир возможностей.
Начни изучать JavaScript сегодня — это твой верный шаг к успешной карьере в IT!",ru,1,4500.0,485,4.909090909090909,11,https://stepik.org/course/247486,{'Java'},2182500.0,54.0
313,247399,JavaScript Тест. Готовимся к собеседованию,"Проверьте свои знания JavaScript! Тесты с ответами и объяснениями, которые помогут подготовиться к собеседованию и закрыть пробелы в знаниях.",ru,0,0.0,315,5.0,8,https://stepik.org/course/247399,{'Java'},0.0,40.0
314,244991,Playwright на Java + Cucumber BDD: Создание автотестов с нуля,"Вы создадите фреймворк для автоматизации тестирования на Java с использованием библиотеки Playwright и других интересных инструментов. Научитесь интегрировать Playwright с Java, Spring, Cucumber и Docker для создания комплексных тестовых решений. Освоите инструменты для генерации отчетов о тестировании.",ru,1,2000.0,26,5.0,1,https://stepik.org/course/244991,{'Java'},52000.0,5.0
315,244753,Базовые алгоритмы с примерами на JavaScript и TypeScript,"Данный курс - это моя попытка адаптировать книгу ""Грокаем Алгоритмы"" для разработки на JavaScript и TypeScript",ru,0,0.0,135,5.0,1,https://stepik.org/course/244753,{'Java'},0.0,5.0
316,244691,JavaScript - курс для начинающих,"Курс с большим количеством практических задач, удобный для самостоятельного изучения. Вас ждут красочные иллюстрации, научно-фантастическая тематика задач и индивидуальные проекты.",ru,1,199.0,128,,0,https://stepik.org/course/244691,{'Java'},25472.0,0.0
317,244416,Оценка Java разработчика,"Оцените свои знания и навыки в Java-разработке с нашим комплексным опросником, который подходит как для начинающих специалистов, готовящихся к собеседованиям, так и для опытных разработчиков, желающих обновить знания и освоить новые технологии. Пройдите тест и узнайте, на каком уровне вы находитесь!",ru,1,350.0,13,5.0,3,https://stepik.org/course/244416,{'Java'},4550.0,15.0
318,243796,Apache Kafka Java: Продвинутый,"Освойте курс на профессиональном уровне. Ускорьте производительность, Exactly-Once и Кафка Streams. Интегрируйте с контейнеризацией. Оптимизируйте кластер, Debezium, мониторинг в Grafana. Разбор кейсов из production. Изучите топ-техники уровня senior. Разберите сложные системы: транзакции, Real-Time аналитику. Сертификат.",ru,1,1500.0,208,5.0,5,https://stepik.org/course/243796,"{'Kafka', 'Java'}",312000.0,25.0
319,243770,Java для начинающих,"🚀 Полный путь Java-разработчика — от первого кода до уверенного владения ООП и коллекциями!
Научись создавать программы с нуля, работай с объектами, строй гибкую архитектуру и управляй данными как профи. Всё это — в одном курсе, пошагово, понятно и на практике. 💻✨",ru,1,3375.0,19,,0,https://stepik.org/course/243770,{'Java'},64125.0,0.0
320,243713,Продвинутый JavaScript,"Этот курс для тех, кто уже знаком с основами JavaScript, но хочет освоить продвинутые техники, которые используют senior-разработчики. Вы разберётесь с тонкостями Event Loop, научитесь писать эффективный асинхронный код, оптимизировать производительность и применять малоизвестные, но мощные возможности языка.",ru,0,0.0,4,,0,https://stepik.org/course/243713,{'Java'},0.0,0.0
321,243393,Основы JavaScript,"Освоите JavaScript от базового синтаксиса до продвинутых концепций: научитесь работать с функциями, массивами и объектами, создавать интерактивные приложения, тестировать и оптимизировать код. Подготовитесь к задачам коммерческой разработки и собеседованиям на ИТ-вакансии. Курс подойдет для тех, кто хочет развиваться в веб-разработке и работать в ИТ",ru,0,0.0,212,3.0,1,https://stepik.org/course/243393,{'Java'},0.0,3.0
322,243197,Java Часть 4 (Коллекции),"🚀 Java Коллекции: от списков до сортировки! Погрузитесь в мир List, Set и Map, научитесь управлять данными, писать гибкий и читаемый код, и даже создадите собственную коллекцию! Практика, наглядность и ни капли скуки 💡🧩",ru,1,1150.0,140,5.0,1,https://stepik.org/course/243197,{'Java'},161000.0,5.0
323,276321,"Сети и серверы: Linux, Cisco, BASH-скрипты и SSH.","✅Программа состоит из четырех практических курсов, которые научат вас уверенно управлять Linux системами, настраивать корпоративные сети на оборудовании Cisco и автоматизировать рутинные задачи с помощью Bash-скриптов. Мы погрузимся в мир современных технологий, используемых ежедневно тысячами компаний по всему миру!",ru,1,7500.0,13,,0,https://stepik.org/course/276321,{'Bash'},97500.0,0.0
